"campaignid","opcode","family","genus","species","code","length_mm","number","range","rms","precision","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","R1","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Sillaginidae","Sillaginodes","punctatus","37330001",300.3062,1,2233.28801,4.10993,5.17036,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Sillaginidae","Sillaginodes","punctatus","37330001",269.94296,1,979.63343,0.6541,1.02526,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Sillaginidae","Sillaginodes","punctatus","37330001",234.8198,1,3225.94323,1.84259,12.62789,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Sillaginidae","Sillaginodes","punctatus","37330001",260.58025,1,1900.70686,5.92009,4.89122,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",184.22742,1,1421.96178,2.36347,2.10828,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",174.4576,1,1487.64492,2.19199,3.96514,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",174.04675,1,1490.2671,2.92947,4.46413,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",171.22113,1,1598.8666,2.66047,1.53758,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",170.75789,1,1659.32985,4.38855,3.8572,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",181.38938,1,1605.82439,2.17196,2.08094,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",176.15362,1,1593.03755,1.71317,1.92181,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",155.5142,1,1457.09205,2.69806,3.83914,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",178.07342,1,1740.8289,1.18562,2.65148,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",182.23475,1,1607.46135,1.82394,4.0028,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Terapontidae","Pelates","octolineatus","37321020",NA,9,1116.63593,2.85437,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R1","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0335,117.8682667,"2025-04-23T10:38:00+08:00","Rocky","Prince Harbour","fished","3.2","Yes","Yes","Caelan McCuaig","Kayla Ferrera",NA,NA
"SCI3304-2025","R2","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Labridae","Haletta","semifasciata","37385009",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",279.80058,2,3449.5849,2.5266,24.53763,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",185.65427,1,1360.35703,1.26752,1.54711,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",209.88564,2,1272.74389,1.30836,3.53966,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",202.46895,1,1918.13166,1.28818,5.84236,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",249.49013,1,1556.35847,0.59264,1.63445,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",264.30015,1,1358.55844,1.8095,1.69595,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sillaginidae","Sillaginodes","punctatus","37330001",221.46748,1,1216.72509,1.66014,2.02648,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Terapontidae","Pelates","octolineatus","37321020",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R2","Tetraodontidae","Torquigener","vicinus","37467063",NA,0,NA,NA,NA,-35.0326,117.86735,"2025-04-23T10:57:00+08:00","Rocky","Prince Harbour","fished","2.4","Yes","Yes","Khai Siang Tan","Darren Yap",NA,NA
"SCI3304-2025","R3","Apogonidae","Ostorhinchus","rueppellii","37327040",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Apogonidae","Siphamia","cephalotes","37327032",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Arripidae","Arripis","georgianus","37344001",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Arripidae","Arripis","truttaceus","37344004",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Carangidae","Trachurus","novaezelandiae","37337003",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Carangidae","Trachurus","spp",NA,NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Dinolestidae","Dinolestes","lewini","37327002",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Gerreidae","Parequula","melbournensis","37349001",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata","37385009",172.08734,1,2778.47431,3.84785,14.47274,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata","37385009",112.84889,1,971.35578,0.75247,1.49397,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata",NA,61.55172,1,956.56253,2.55603,1.47033,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata",NA,44.16881,4,1225.50252,1.73608,2.92738,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Neoodax","balteatus","37385005",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Notolabrus","parilus","37384022",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Loliginidae","Sepioteuthis","australis","23617005",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Acanthaluteres","brownii","37465001",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Acanthaluteres","spp",NA,NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Meuschenia","galii","37465040",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Scobinichthys","granulatus","37465007",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Mullidae","Upeneichthys","vlamingii","37355029",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Paralichthyidae","Pseudorhombus","jenynsii","37460002",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Sillaginidae","Sillaginodes","punctatus","37330001",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Sphyraenidae","Sphyraena","novaehollandiae","37382002",NA,0,NA,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",133.22248,2,2139.48235,2.65092,9.67474,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",131.84828,2,2141.0454,2.88593,7.27757,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",144.33161,2,2145.43877,0.49316,6.89979,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",147.4376,2,2103.43048,1.25782,5.03228,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",148.88178,2,2185.15597,1.78485,2.55467,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",180.53746,2,2157.11375,2.4894,3.83953,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",155.69621,2,1974.21766,2.07741,1.95292,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",154.43924,2,2103.09508,0.93778,3.73657,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",151.18074,2,2048.63564,3.14183,6.84346,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",172.69327,2,2547.73216,4.72083,4.09595,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",150.59436,2,2065.12332,2.91562,4.03994,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",141.10814,2,1840.53849,2.25824,8.38103,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",151.7991,2,1931.45562,0.80438,2.95468,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",169.92073,2,2119.68223,2.21949,4.14364,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",126.99866,2,1762.57359,5.01379,4.84358,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus","37321020",141.95023,2,1879.11529,3.06521,7.15416,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
