"campaignid","opcode","family","genus","species","code","length_mm","number","mass_kg","range","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","R3","Labridae","Haletta","semifasciata",NA,112.84889,1,0.0120725149733014,971.35578,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata",NA,61.55172,1,0.00186623310886355,956.56253,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Haletta","semifasciata",NA,44.16881,4,0.00268610161223566,1225.50252,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,133.22248,2,0.0649051162127782,2139.48235,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,131.84828,2,0.0629653323946945,2141.0454,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,144.33161,2,0.0820499570850726,2145.43877,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,147.4376,2,0.0873258983632544,2103.43048,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,148.88178,2,0.0898532946694345,2185.15597,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,180.53746,2,0.157996227571454,2157.11375,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,155.69621,2,0.102430186276683,1974.21766,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,154.43924,2,0.100028285927627,2103.09508,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,151.18074,2,0.093975260352339,2048.63564,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,172.69327,2,0.138727009367361,2547.73216,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,150.59436,2,0.0929123102030427,2065.12332,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,141.10814,2,0.0768012454833808,1840.53849,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,151.7991,2,0.0951048302400092,1931.45562,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,169.92073,2,0.13230656481803,2119.68223,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,126.99866,2,0.0564256972154643,1762.57359,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,141.95023,2,0.078150376782371,1879.11529,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,162.54875,2,0.11619487599439,1790.37313,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,158.99637,2,0.10891651265587,1745.15077,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,154.94504,2,0.100990286623154,1767.20167,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,195.21775,2,0.198639694038349,1921.67284,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R3","Terapontidae","Pelates","octolineatus",NA,154.00473,2,0.0992067132312072,1903.49977,-35.03421667,117.8662333,"2025-04-23T11:09:00+08:00","Rocky","Prince Harbour","fished","3.1","Yes","Yes","James Wijaya","Darren Yap",NA,NA
"SCI3304-2025","R4","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Labridae","Haletta","semifasciata",NA,87.16663,3,0.0163495625459981,955.05021,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R4","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0373,117.8642833,"2025-04-23T11:23:00+08:00","Rocky","Prince Harbour","fished","3.7","Yes","Yes","Ephraim Chang","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Haletta","semifasciata",NA,97.29885,1,0.00764676656957463,807.67338,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Haletta","semifasciata",NA,109.61982,1,0.0110398831082682,848.72838,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Haletta","semifasciata",NA,70.97265,1,0.00289378619345898,1406.11561,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Haletta","semifasciata",NA,74.73514,1,0.00339283422108714,1423.92192,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Haletta","semifasciata",NA,65.11959,1,0.00221992345395935,1424.01797,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Neoodax","balteatus",NA,122.42037,1,0.0096394689144595,1292.55482,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Neoodax","balteatus",NA,83.35009,1,0.00290520343794407,836.13724,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Neoodax","balteatus",NA,76.51031,1,0.00222410804778748,1781.41487,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Neoodax","balteatus",NA,98.86433,1,0.00494849617775748,2255.7466,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Neoodax","balteatus",NA,103.16445,1,0.00565149582221862,1772.67935,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R5","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0387,117.8679333,"2025-04-23T11:38:00+08:00","Rocky","Prince Harbour","fished","4.7","Yes","Yes","James Wijaya","Khai Siang Tan",NA,NA
"SCI3304-2025","R6","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,162.82092,1,0.0736613057628333,3328.92833,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,396.63801,2,1.91367489149059,3853.85031,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,122.87541,1,0.0332666306449535,3405.48176,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,57.4842,1,0.00416322684632932,1415.99563,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,132.18811,2,0.0816974419802953,2990.97024,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,124.23816,1,0.0343123267514843,3699.56801,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,181.34759,1,0.100113187584474,2204.40865,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","georgianus",NA,108.91302,3,0.0712275332579641,3122.46329,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Labridae","Haletta","semifasciata",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Monacanthidae","Scobinichthys","granulatus",NA,90.93773,1,0.0128547353416702,1804.29222,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","R6","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0412,117.86645,"2025-04-23T11:51:00+08:00","Rocky","Prince Harbour","fished","3.8","Yes","Yes","Ephraim Chang","Darren Yap",NA,NA
"SCI3304-2025","S1","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0706,117.8915333,"2025-04-24T14:01:00+08:00","Sandy","Prince Harbour","fished","1.2","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
"SCI3304-2025","S1","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0706,117.8915333,"2025-04-24T14:01:00+08:00","Sandy","Prince Harbour","fished","1.2","Yes","Yes","Kayla Ferrera","Erika Teng Gui",NA,NA
